"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"10:1320120-1320132",4,3.25,23.07692308,36,12.92307692,0.55,0.011494253,1,0.468456883,0.097664506,0.203386373,0.19890891,0,1,0.002647255,0.679466599
"10:1327751-1327784",9,3.77778,73.52941176,49,24.52941176,0.57,0.005747126,1,0.481601714,0.059528074,0.418671864,0.468441848,0,1,0.07377627,0.327401823
"10:1370845-1370861",1,17,0,41,41,0.56,0.022988506,0.953294118,2.846032769,23.69497827,0.541872607,0.409859845,0,0.685057471,0.292577859,0.854401249
"10:1386991-1387000",1,10,0,34,34,0.56,0.08045977,0.99975,0.966965384,8.270055472,0.487735849,0.394667016,0,0.666666667,0,0.912676683
"10:1390400-1390410",3,3.66667,63.63636364,35,28.63636364,0.58,0.022988506,1,0.670329133,0.232666668,0.271771667,0.183688444,0,0.571428571,0.030567905,0.530727543
"10:1390435-1390448",4,3.5,0,41,41,0.59,0.028735632,1,1.038568303,0.326543662,0.506903353,0.179663111,0,0.533333333,0.439160776,0.983061442
"10:1393619-1393631",1,13,0,35,35,0.58,0,0.99908046,0.922534698,13.8348097,0.255664075,0.162401452,0,0.518518519,0,0.634770091
"10:1394212-1394222",2,5.5,0,22,22,0.54,0.045977011,1,1.211008641,0.41991395,0.035706462,0.103859104,0,1,0.004990628,0.399010871
"10:1394701-1394712",1,12,0,48,48,0.59,0.017241379,0.99871345,1.269792532,14.57571077,0.279050568,0.174566539,0,0.52183908,0.005608428,0.708564474
"10:1397003-1397014",1,12,0,38,38,0.58,0.011494253,0.99994186,1.082415133,12.74296781,0.267985856,0.220187153,0,1,0.020407466,0.843019195
"10:1406655-1406670",1,16,0,41,41,0.6,0.022988506,0.993588235,1.742064751,22.09424222,0.324121128,0.28635366,0,1,0.118234872,0.791295187
"10:1420606-1420620",1,15,0,36,36,0.58,0.051724138,0.995151515,2.633462591,19.99633885,0.51322986,0.432598177,0,1,0.015954276,0.95379125
"10:1428381-1428397",5,3.4,17.64705882,29,11.35294118,0.57,0.022988506,1,0.541116714,0.087199981,0.04622346,0.126723164,0,1,0.080823604,0.317261378
"10:1436109-1436142",4,8.5,0,23,23,0.53,0.028735632,1,0.63234113,0.06917507,0.12411947,0.104014168,0,0.571428571,0.046318853,0.236581802
"10:1436119-1436129",2,5.5,0,20,20,0.54,0.028735632,1,0.548583594,0.105721208,0.12411947,0.105753019,0,0.571428571,0.046503666,0.246192503
"10:143679-143698",6,3.33333,35,40,5,0.57,0.005747126,0.997109827,0.548373911,0.033034702,0.188667832,0.047239475,0,0.308823529,0.12279291,0.457143944
"10:1438109-1438152",2,22,4.545454545,44,39.45454545,0.57,0.057471264,0.780352941,0.968448334,9.301500695,0.497502204,0.60204878,0,1,0.526499494,0.338914556
"10:1439041-1439055",4,3.75,20,14,6,0.5,0.040229885,0.994011976,0.948660343,0.365159319,0.393333814,0.176054131,0,0.533333333,0.326827566,0.9006942
"10:1439631-1439653",1,23,4.347826087,33,28.65217391,0.6,0.017241379,0.980760234,2.261012399,19.4508727,0.390299278,0.135763461,0,0.581280788,0.163164334,0.970241964
"10:1447311-1447325",2,7.5,0,25,25,0.57,0.057471264,0.968414634,0.52722387,7.235777128,0.398174473,0.262213828,0,0.606153846,0.225229037,0.773528991
"10:1450880-1450897",2,9,0,29,29,0.58,0.005747126,0.926011561,1.026611651,16.03662952,0.871488103,0.868575387,0.666666667,1,0.49345508,0.853922698
"10:1457923-1457943",5,4.2,0,34,34,0.59,0.011494253,1,0.399892024,0.258021081,0.238202094,0.134126296,0,0.580882353,0.052865486,0.612043378
"10:1458051-1458069",5,3.8,42.10526316,26,16.10526316,0.59,0.011494253,1,0.743186403,0.050618043,0.220454236,0.183168272,0,1,0.041254111,0.791562894
"10:1458879-1458913",2,17.5,5.714285714,41,35.28571429,0.58,0.005747126,0.938381503,0.618973011,15.68215572,0.74001882,0.696565337,0,1,0.316571294,0.658651654
"10:1461362-1461375",2,7,0,22,22,0.59,0.028735632,0.991301775,0.517397358,4.295600349,0.544660468,0.492087081,0,1,0.311076052,0.735724345
"10:1465894-1465929",8,4.5,44.44444444,49,4.555555556,0.59,0.057471264,0.995914634,0.639202781,0.124625311,0.713526859,0.686422469,0,1,0.427959364,0.582105538
"10:1466559-1466575",2,8.5,0,32,32,0.57,0.017241379,0.996783626,0.728611118,8.866591445,0.394427245,0.29121427,0,0.68045977,0.043375436,0.663884475
"10:1467202-1467218",1,17,0,23,23,0.56,0.068965517,0.86808642,3.850290942,27.19999969,0.600184035,0.431552909,0,0.8,0.40891992,0.717494441
"10:1472458-1472529",6,12,27.77777778,33,5.222222222,0.55,0.057471264,1,0.797189599,1.249868684,0.139084244,0.196938076,0,1,0.084828146,0.364524563
"10:155230-155247",6,3,66.66666667,38,28.66666667,0.6,0.005747126,1,0.576140071,0.022884623,0.422839091,0.430373284,0,1,0,0.55142615
"10:163597-163616",6,3.33333,0,30,30,0.54,0.017241379,1,0.316398707,0.038429407,0.15122119,0.061971638,0,0.485294118,0.115969971,0.44348454
"10:170163-170172",1,10,0,37,37,0.56,0.005747126,1,0.688515949,3.613341581,0.482322893,0.348456703,0,1,0.234143829,0.987838589
"10:170490-170507",1,18,0,31,31,0.58,0.011494253,0.997093023,0.511319172,5.329823693,0.34625323,0.330594342,0,1,0.061396697,0.813237749
"10:178110-178160",9,5.66667,58.82352941,49,9.823529412,0.6,0.028735632,0.991420118,0.676402911,0.316795801,0.607776839,0.496667063,0,1,0.519808989,0.876943137
"10:181952-181984",8,4.125,72.72727273,43,29.72727273,0.59,0.022988506,0.996023392,0.829065624,0.640823921,0.65154321,0.324607684,0,0.647619048,0.454376295,0.988288896
"10:191632-191649",1,18,0,40,40,0.59,0.045977011,0.960361446,2.846416067,29.01064829,0.466520628,0.344756395,0,0.657635468,0.079889323,0.763618634
"10:201226-201235",1,10,0,52,52,0.56,0.011494253,0.997034884,0.934647097,7.325052592,0.298177615,0.216489622,0,0.666666667,0.09298635,0.784214943
"10:202251-202283",8,4.125,48.48484848,37,11.48484848,0.57,0.045977011,1,2.531216185,0.132687942,0.660825119,0.572933973,0,1,0.14077735,0.857985125
"10:204349-204410",9,6.88889,72.58064516,66,6.580645161,0.58,0.011494253,1,0.526531379,0.016060055,0.182034544,0.237536234,0,1,0.046576749,0.362635566
"10:204869-204880",3,4,66.66666667,39,27.66666667,0.56,0.011494253,1,0.541623367,0.072697134,0.100707194,0.161360474,0,1,0.038089883,0.385298319
"10:214274-214285",1,12,0,44,44,0.58,0.011494253,1,1.239321697,14.01326248,0.419624643,0.307442901,0,0.666666667,0.002924527,0.903269407
"10:221712-221733",4,5.5,54.54545455,43,11.54545455,0.58,0,1,0.625803673,0.199010912,0.119792705,0.054073472,0,0.398860399,0.007523909,0.242689723
"10:225564-225633",8,8.75,58.57142857,60,1.428571429,0.57,0.034482759,0.994971098,0.4349567,0.530588845,0.649230769,0.136363636,0,0.681818182,0.118474622,0.999806096
"10:230523-230542",1,20,0,43,43,0.59,0.051724138,0.944424242,3.028671249,27.58629898,0.477753141,0.281655106,0,1,0.267411002,0.968340217
"10:232245-232254",1,10,0,49,49,0.57,0.011494253,1,1.349388893,5.752348264,0.234530124,0.089657216,0,0.393921683,0.000506002,0.7659512
"10:238835-238850",1,16,0,42,42,0.57,0.005747126,0.98716763,2.045830939,20.54025136,0.559887082,0.306819847,0,0.612535613,0.015292414,0.989964053
"10:239187-239209",3,7.66667,43.47826087,59,15.52173913,0.59,0.011494253,1,0.575460522,0.08314768,0.197674419,0.085514452,0,0.48045977,0.19599917,0.481196787
"10:247810-247822",1,13,0,53,53,0.57,0.086206897,0.989748428,2.787940501,19.84574999,0.263115994,0.147250788,0,0.6,0.0669354,0.723737473
"10:252956-252973",1,18,0,38,38,0.58,0.034482759,0.961488095,2.272065823,23.96552793,0.665668663,0.522368021,0,1,0.288160741,0.979522584
"10:265690-265705",1,16,0,45,45,0.57,0.08045977,0.961125,3.717369877,21.03270161,0.437028302,0.350986016,0,1,0.153960579,0.874683023
"10:278107-278123",1,17,0,46,46,0.59,0.017241379,0.983040936,2.476314998,24.45875641,0.426074991,0.446280622,0,1,0.163272604,0.616562608
"10:283448-283474",8,3.375,62.96296296,45,17.96296296,0.59,0.011494253,1,0.63697511,0.1215952,0.514891881,0.352591888,0,0.733333333,0.14960694,0.87859328
"10:307960-307989",9,3.33333,43.33333333,51,7.666666667,0.54,0.034482759,0.996011905,0.599091865,0.037868112,0.205232392,0.152079258,0,0.5,0.027795246,0.318016971
"10:308005-308023",6,3.16667,68.42105263,56,12.42105263,0.53,0.034482759,1,0.785390276,0.009127386,0.058525806,0.085783904,0,0.666666667,0.012363758,0.209082665
"10:310053-310065",1,13,0,49,49,0.59,0,0.997241379,1.531269317,17.45795719,0.450800611,0.36356565,0,1,0.163684492,0.954028166
"10:324279-324292",1,14,0,38,38,0.59,0.005747126,0.991618497,1.739096384,21.23662555,0.521709907,0.525193599,0,1,0.228677186,0.818896306
"10:325433-325447",1,15,0,28,28,0.56,0.022988506,0.992294118,1.989147747,22.89019736,0.391576749,0.208787247,0,1,0.180215435,0.983638853
"10:327534-327556",2,11.5,47.82608696,43,4.826086957,0.59,0.017241379,0.999298246,0.735501535,6.088624025,0.489026488,0.4638648,0,1,0.21843661,0.594660144
"10:330209-330220",1,12,0,39,39,0.59,0.08045977,0.9909375,2.241310986,19.24938893,0.524921384,0.421820992,0,1,0.033890306,0.969019224
"10:333551-333566",3,5.33333,31.25,59,27.75,0.56,0.034482759,0.997083333,3.892919962,1.383777507,0.133447391,0.15094183,0,0.666666667,0.02775496,0.216640296
"10:339664-339676",1,13,0,49,49,0.6,0.022988506,0.995294118,1.911452538,18.58569862,0.505882353,0.360382387,0,1,0.299887631,0.985562867
"10:342868-342891",1,24,0,50,50,0.6,0.074712644,0.853664596,3.180347923,14.90524888,0.714285714,0.629042148,0.323529412,1,0.357719075,0.80105337
"10:345420-345430",1,11,100,50,50,0.57,0.063218391,0.983619632,1.75249544,10.3699046,0.670150723,0.526989422,0,1,0.489847492,0.979100762
"10:347010-347035",6,4.33333,50,40,10,0.57,0.011494253,1,0.627961366,0.166017525,0.532571739,0.545289867,0,1,0.347748406,0.409533472
"10:359137-359152",1,16,6.25,46,39.75,0.59,0.005747126,0.999768786,1.135547746,9.665384905,0.2585697,0.203927461,0,1,0.041889568,0.858497647
"10:368127-368139",1,13,0,55,55,0.59,0.011494253,0.986627907,1.850635039,19.81375112,0.53127975,0.400657252,0,1,0.016644833,0.979331402
"10:372327-372341",1,15,0,46,46,0.58,0.028735632,0.993254438,1.618190219,18.88105325,0.483446041,0.357799792,0,0.666666667,0.268798709,0.919781519
"10:375904-375913",3,3.33333,100,56,44,0.56,0.022988506,0.997058824,0.709070207,0,0.121754264,0.15779849,0,1,0,0.53032872
"10:388351-388376",8,3.25,50,48,2,0.58,0.011494253,0.997093023,0.531087013,0.062576215,0.206378349,0.169675953,0,0.608333333,0.039850435,0.344986018
"10:389800-389809",1,10,100,51,49,0.59,0.011494253,0.996453488,1.273560731,14.01709883,0.578131375,0.358828414,0,0.733333333,0.31480491,0.982494412
"10:391599-391620",1,22,0,45,45,0.59,0.005747126,0.999768786,1.253055241,12.17339165,0.256889367,0.207671622,0,1,0.040999417,0.821118711
"10:394529-394546",6,3,77.77777778,46,31.77777778,0.57,0.034482759,1,0.766291735,0.009104664,0.22897063,0.209033189,0,0.533333333,0.041157966,0.210159179
"10:396726-396755",8,3.75,26.66666667,39,12.33333333,0.56,0.028735632,0.996035503,0.67087079,0.009174442,0.20202874,0.131892835,0,0.5,0.08384814,0.376712716
"10:396835-396846",1,12,0,30,30,0.58,0.045977011,0.969578313,1.897546139,13.19401306,0.519313618,0.492943577,0,1,0.258247097,0.844373632
"10:397829-397840",2,6,0,34,34,0.54,0.011494253,0.990116279,2.23568385,1.631923076,0.50380797,0.540941499,0,1,0.015307373,0.381736358
"10:399532-399556",2,12.5,4,25,21,0.58,0.074712644,0.877267081,0.905712374,8.360325847,0.426319876,0.400685021,0,0.666666667,0.278808449,0.498610807
"10:414795-414812",1,18,0,54,54,0.56,0.022988506,0.951705882,2.891185379,25.1434357,0.443508528,0.216498004,0,0.628571429,0.006562763,0.937626744
"10:433011-433030",6,3.33333,50,52,2,0.61,0,1,0.53522246,0.092695878,0.283037672,0.216892184,0,0.666666667,0.033952166,0.51964049
"10:440566-440580",2,7.5,0,37,37,0.58,0.011494253,0.997093023,1.264160778,7.021048674,0.253025976,0.247161155,0,1,0.035694762,0.642508073
"10:442319-442334",1,16,0,43,43,0.59,0.022988506,0.985352941,2.312504881,18.40799109,0.234667595,0.101721359,0,0.578461538,0.100525143,0.712457663
"10:444415-444429",5,3,20,29,9,0.55,0.045977011,1,0.761747957,0.25526043,0.599123768,0.433291119,0,0.866666667,0.27006926,0.93509727
"10:449849-449879",9,3.44444,77.41935484,59,18.41935484,0.56,0.005747126,1,0.91489514,0.054716518,0.36940449,0.375680442,0,1,0.28137869,0.510414349
"10:459684-459700",1,17,0,42,42,0.58,0.074712644,0.945093168,3.261392312,22.72281503,0.476164596,0.29975545,0,0.583743842,0.220173404,0.844948874
"10:462324-462341",1,18,0,43,43,0.57,0.028735632,0.976272189,2.459766242,27.84735908,0.397858552,0.209569368,0,0.56980057,0.033847543,0.891610485
"10:467205-467215",1,11,0,36,36,0.58,0.005747126,1,1.197819247,10.73161358,0.310525608,0.181529963,0,0.5,0,0.815155003
"10:470767-470780",1,14,0,42,42,0.59,0.005747126,0.983757225,1.320393006,22.0186851,0.198951472,0.066954023,0,0.577011494,0.047959027,0.652282445
"10:483650-483663",3,4.66667,35.71428571,51,15.28571429,0.58,0.005747126,1,0.702752278,1.247781158,0.180266165,0.256809896,0,1,0.346952966,0.230620579
"10:484338-484349",1,12,0,27,27,0.57,0.011494253,0.99877907,1.60737782,13.74264143,0.297225622,0.14323726,0,1,0.175123635,0.972952854
"10:492638-492657",3,6.66667,0,47,47,0.59,0.005747126,1,0.619974422,3.995939554,0.561298562,0.458756689,0,1,0.286542251,0.865668655
"10:506340-506357",1,18,0,43,43,0.58,0.068965517,0.928271605,3.424936121,29.41897983,0.5173683,0.456595507,0,1,0.098945589,0.699933489
"10:511430-511507",9,8.66667,61.53846154,52,9.538461538,0.58,0.011494253,1,1.01651291,2.018812899,0.411532708,0.3511814,0,1,0.258675872,0.769924454
"10:538176-538220",6,7.5,20,46,26,0.58,0.022988506,1,0.696106722,0.099431909,0.411903933,0.406808007,0,1,0.083114455,0.583418735
"10:541217-541234",1,18,0,52,52,0.57,0.028735632,0.937988166,2.381276424,22.92027134,0.598267117,0.553237883,0,1,0.163308893,0.793879096
"10:544450-544461",1,12,0,39,39,0.58,0,1,0.696937058,11.31561609,0.263703408,0.212552948,0,0.666666667,0,0.626085986
"10:562169-562179",1,11,0,40,40,0.6,0.005747126,0.998901734,0.960958644,11.52510918,0.168839898,0.063950329,0,0.514705882,0.000235515,0.608497804
"10:566010-566022",1,13,0,55,55,0.59,0.028735632,0.994497041,1.281649565,15.20268751,0.20498732,0.087441749,0,0.485294118,0.009455062,0.629319882
"10:568770-568779",1,10,0,39,39,0.55,0.028735632,1,0.891582102,8.147933132,0.518596788,0.453041739,0,1,0.005850212,0.963426392
"10:599243-599262",3,6.66667,70,45,25,0.59,0.005747126,0.996127168,0.887407109,2.379346797,0.827060089,0.830363263,0.617647059,1,0.409414584,0.744994953
"10:600980-600990",1,11,0,32,32,0.56,0.040229885,1,5.127519183,8.440094777,0.333309285,0.176190476,0,0.666666667,0,0.939441562
"10:603231-603249",1,19,0,43,43,0.58,0.034482759,0.935,3.938373449,18.94579083,0.524878814,0.40818706,0,1,0.190460995,0.904343668
"10:603912-603928",1,17,0,50,50,0.62,0.034482759,0.994821429,1.458187817,22.52855584,0.324779013,0.140938546,0,0.512820513,0.068537948,0.889796576
"10:615015-615074",8,7.5,71.66666667,54,17.66666667,0.58,0.017241379,1,0.681603619,0.056637064,0.440591675,0.434387816,0,1,0.171190767,0.554926805
"10:619145-619158",1,14,0,41,41,0.58,0.017241379,0.991461988,2.427008109,19.39437676,0.315514276,0.122930375,0,0.514705882,0.005145811,0.902405999
"10:619421-619431",1,11,100,49,51,0.6,0.028735632,0.99852071,1.985220443,12.18737318,0.611158073,0.38287647,0,1,0.498122614,0.995249553
"10:621276-621294",2,9.5,0,43,43,0.56,0.034482759,0.996666667,2.221345308,17.27388276,0.51390077,0.5320912,0,1,0.310023556,0.389988126
"10:635071-635080",1,10,0,39,39,0.56,0.011494253,1,1.153611758,5.452495666,0.382972936,0.241183521,0,0.666666667,0.211332191,0.942890622
"10:638542-638578",8,4.625,64.86486486,38,26.86486486,0.56,0.022988506,1,0.739677725,0.081419242,0.484459984,0.320707327,0,0.666666667,0.499932993,0.802782707
"10:638869-638883",1,15,0,47,47,0.58,0.028735632,0.99852071,2.46059962,20.59095998,0.546351085,0.227512075,0,0.666666667,0.456845951,0.997923902
"10:648497-648520",1,24,0,39,39,0.56,0.034482759,0.974464286,1.891454532,12.15622948,0.511904762,0.24893813,0,1,0.474441293,0.996824702
"10:659749-659770",5,4.4,36.36363636,53,16.63636364,0.57,0.017241379,1,0.862610841,0.198157542,0.422084623,0.378984003,0,1,0.109096588,0.755430084
"10:661107-661119",1,13,0,47,47,0.57,0.034482759,0.996785714,1.176023796,17.06235688,0.327131451,0.348517,0,1,0.121150481,0.63980758
"10:665421-665434",1,14,0,44,44,0.6,0.005747126,0.991213873,2.372230696,24.07242916,0.241900793,0.21945792,0,1,0.045127278,0.652136263
"10:666372-666385",4,3.5,21.42857143,43,21.57142857,0.57,0.022988506,0.996941176,7.199437819,0.947923273,0.720013923,0.755805217,0.220588235,1,0.338315067,0.41447032
"10:666694-666710",1,17,0,30,30,0.55,0.063218391,0.971042945,3.045408143,23.19788187,0.37665682,0.262882432,0,0.577011494,0.143096358,0.670193412
"10:672040-672050",2,5.5,54.54545455,45,9.545454545,0.57,0.005747126,1,0.518089491,0.217749774,0.502083613,0.30363889,0,1,0,0.984411149
"10:673526-673543",1,18,0,21,21,0.56,0.045977011,0.986204819,1.381547693,10.30487223,0.275136911,0.198164189,0,1,0.098987373,0.859666075
"10:676743-676762",1,20,10,52,42,0.6,0.017241379,1,0.561361269,5.445701775,0.385139319,0.267283902,0,0.659770115,0.027938284,0.907119803
"10:677181-677191",1,11,0,51,51,0.6,0.011494253,1,1.50090804,16.83239511,0.528967768,0.204224764,0,0.571595558,0.015672417,0.997628887
"10:680350-680383",2,17,0,36,36,0.56,0.051724138,0.90125,1.749616896,16.04877944,0.59057971,0.544662309,0,1,0.428476025,0.791883785
"10:684006-684015",3,3.33333,30,55,25,0.56,0,1,0.441960269,0.012493753,0.491661684,0.188337715,0,0.504967855,0,0.976696765
"10:684728-684740",1,13,100,63,37,0.58,0.063218391,0.981840491,1.410518016,15.05530283,0.65689616,0.525343002,0,1,0.451234622,0.977804439
"10:687606-687639",9,3.77778,47.05882353,54,6.941176471,0.58,0.017241379,1,0.470692554,0.035389971,0.513656691,0.160326365,0,0.761904762,0.550877441,0.996331227
"10:688414-688426",1,13,0,42,42,0.56,0.034482759,0.978928571,1.510514029,21.46218664,0.629526661,0.576942282,0,1,0.180491645,0.936467334
"10:696148-696165",1,18,5.555555556,54,48.44444444,0.57,0.017241379,1,0.952564029,2.263536821,0.259373925,0.182808117,0,0.666666667,0,0.752559779
"10:724251-724267",2,8.5,0,47,47,0.58,0.028735632,0.999230769,2.202065329,5.861338462,0.670822767,0.49934885,0,1,0.221114457,0.9607196
"10:735807-735826",6,3.33333,65,67,2,0.54,0.005747126,1,0.853700592,0.071721383,0.023054174,0.093990755,0,1,0.042100492,0.359828311
"10:740134-740160",1,27,3.703703704,52,48.2962963,0.58,0.057471264,0.99195122,2.454891157,16.38674274,0.395481071,0.221958441,0,0.538461538,0,0.905578243
"10:752872-752882",1,11,0,53,53,0.59,0.022988506,0.999764706,2.03364396,12.43769653,0.292377306,0.147442688,0,0.518518519,0.14105437,0.85123225
"10:754216-754229",2,7,0,62,62,0.58,0.005747126,0.99982659,0.432500683,3.569055049,0.099206883,0.062630142,0,0.476190476,0.010209501,0.211643718
"10:757740-757750",1,11,0,28,28,0.57,0,1,0.714372653,6.079816791,0.50262441,0.298050995,0,1,0.369176443,0.996401118
"10:761989-762008",1,20,0,47,47,0.58,0.068965517,0.945679012,4.121449691,34.56120875,0.46714209,0.420775308,0,1,0.245405018,0.655255889
"10:777147-777158",1,12,0,49,49,0.58,0.011494253,1,0.997494167,9.275390902,0.467904257,0.37396687,0,1,0.085397306,0.970736533
"10:787387-787401",1,15,0,47,47,0.57,0.011494253,0.98872093,1.650143476,22.5804663,0.446892425,0.255712766,0,1,0.177271069,0.988597518
"10:792130-792147",1,18,0,54,54,0.57,0.011494253,0.929069767,1.517401587,25.99982102,0.555487556,0.312185898,0,0.620689655,0.303838808,0.948359637
"10:801920-801943",8,3,83.33333333,68,15.33333333,0.57,0.005747126,1,0.547135753,0.026899392,0.404086571,0.392642489,0,1,0.06844459,0.634226453
"10:805470-805485",1,16,0,41,41,0.58,0.034482759,0.97422619,2.648634838,16.8500909,0.541559738,0.376209366,0,0.666666667,0.063161306,0.950647042
"10:817011-817029",5,3.8,21.05263158,61,39.94736842,0.59,0.028735632,0.99556213,0.856520881,0.352175013,0.568963088,0.509297036,0,1,0.131124788,0.793607169
"10:837916-837925",3,3.33333,40,55,15,0.58,0.011494253,1,0.375367406,0,0.281993744,0.073439686,0,0.458333333,0.002140595,0.872373737
"10:840491-840502",1,12,0,42,42,0.58,0.017241379,1,0.708990819,7.859596415,0.461644307,0.252549195,0,0.666666667,0,0.985956594
"10:842181-842202",3,7.33333,36.36363636,61,24.63636364,0.57,0.017241379,1,0.842618981,3.142392822,0.799380805,0.634339287,0,1,0.535392982,0.931008898
"10:871638-871648",3,3.66667,100,64,36,0.54,0.057471264,0.995426829,1.163319201,0.1466032,0.127338022,0.107280752,0,0.523809524,0.041510522,0.245291509
