"STRLocus","Length","RepeatUnits","GC_STR","GC_Flank","GC_Diff","SequenceComplexity","Missingness","Mean_Posterior","Mean_Indel","Mean_Stutter","He","MeanHe","MinimumHe","MaximumHe","JostD","Probability"
"10:1006943-1006966",3,8,0,26,26,0.53,0.0039383,1,0.300563972,2.372510175,0.15103598,0.138614496,0,0.308847838,0.008550413,0.992986049
"10:1008720-1008729",1,10,0,11,11,0.5,0.052510666,0.997350191,0.911082634,2.996835193,0.069447455,0.048153528,0,0.103696861,0.000651492,0.801375463
"10:1010144-1010177",4,8.5,0,15,15,0.56,0.01378405,0.999281198,0.773366255,0.520535199,0.150328015,0.16203737,0,0.33266129,0.008281723,0.977973929
"10:101136-101165",1,30,6.666666667,11,4.333333333,0.54,0.054808008,0.990010417,3.697651835,12.29658844,0.082758529,0.059342512,0,0.155607581,0.001455521,0.875708382
"10:1013305-1013316",1,12,0,11,11,0.52,0.014440433,0.995021645,1.571213833,7.249769211,0.066478935,0.055139608,0,0.180645161,0.002792387,0.831933415
"10:1013740-1013754",1,15,0,17,17,0.56,0.021332458,0.999292421,3.091971202,16.55983368,0.436563471,0.227973829,0,0.505374826,0.171494758,1
"10:1013802-1013818",1,17,0,12,12,0.53,0.015096817,0.999856714,1.903026296,7.851573681,0.054538265,0.058038778,0,0.168558652,0.00217889,0.771306741
"10:1017569-1017600",3,10.6667,28.125,20,8.125,0.54,0.0354447,1,0.827207699,1.039602885,0.246094227,0.254846603,0.008819147,0.466936531,0.038114611,0.997269835
"10:1021867-1021883",1,17,0,25,25,0.57,0.028224483,0.999625127,0.742048398,6.475009383,0.165752987,0.165172815,0.070749408,0.260592281,0.006848059,0.987045438
"10:1022448-1022471",2,12,0,16,16,0.53,0.050869708,0.999616183,0.495013556,3.290960541,0.223892483,0.213868253,0.011644533,0.424782128,0.030282498,0.998456084
"10:1024065-1024087",1,23,4.347826087,19,14.65217391,0.58,0.038726616,0.985042677,5.415251975,23.06875491,0.104646721,0.120284072,0.049983772,0.287356322,0.004297972,0.642049568
"10:102907-102925",2,9.5,0,18,18,0.57,0.005251067,0.999666777,0.47980808,8.702964983,0.51809563,0.516623968,0.422876325,0.634408602,0.040525692,0.982964662
"10:1029963-1029973",3,3.66667,27.27272727,16,11.27272727,0.5,0.0196915,0.99995313,0.292659666,0.242368835,0.513929192,0.423733566,0.278481013,0.520717378,0.175821856,0.997181204
"10:1032308-1032329",1,22,4.545454545,14,9.454545455,0.52,0.025927141,0.996785714,1.828394433,9.838126416,0.050311286,0.060774411,0,0.25862069,0.002823333,0.866800803
"10:1035021-1035038",3,6,33.33333333,30,3.333333333,0.56,0.005579258,0.999993399,0.237456754,0.777281378,0.454012968,0.30192984,0,0.532009415,0.102769231,0.999999478
"10:1040019-1040040",1,22,4.545454545,18,13.45454545,0.55,0.017394158,0.994425518,2.962409452,16.29019981,0.162258362,0.154868514,0,0.341935484,0.011812273,0.998210053
"10:1043204-1043234",3,10.3333,0,19,19,0.56,0.002625533,0.999901283,0.361135931,2.407102351,0.612885246,0.566661726,0.322580645,0.6875,0.296403398,0.982665896
"10:1045560-1045588",9,3.22222,0,17,17,0.53,0.013127667,0.991539741,0.291718247,0.114914947,0.22432333,0.289631788,0.089064135,0.55862069,0.094480584,0.954748315
"10:104599-104615",1,17,0,15,15,0.54,0.077453233,0.9898328,5.801953006,22.75600786,0.202218534,0.128074441,0.012923969,0.368492992,0.016532573,0.999947941
"10:1052767-1052787",1,21,4.761904762,17,12.23809524,0.56,0.007220217,0.999527273,1.259131606,8.779091563,0.078068127,0.056604158,0,0.192768362,0.002628991,0.967977493
"10:1057038-1057057",2,10,0,15,15,0.54,0.00590745,0.997352261,0.753234736,2.656064013,0.291481334,0.280347351,0.024691358,0.490322581,0.106522155,0.997333182
"10:1058352-1058372",3,7,0,30,30,0.56,0.007548408,0.999996693,0.350254163,1.597591103,0.045410889,0.09609458,0,0.514942529,0.055972175,0.999675261
"10:1058483-1058499",3,5.66667,0,25,25,0.57,0.000328192,1,0.252293453,0.797039317,0.073313732,0.062640383,0,0.155140782,0.002901824,0.856561174
"10:1058924-1058956",3,11,0,28,28,0.57,0.066622908,0.999963828,0.304355651,3.932596882,0.595143994,0.582734941,0.49759942,0.694218825,0.080367479,0.990597012
"10:1060202-1060227",3,8.66667,0,22,22,0.54,0.008532983,0.99978815,0.345606378,2.115070807,0.540793255,0.472922295,0.22191358,0.671407957,0.090966621,0.999952987
"10:1060668-1060687",1,20,5,22,17,0.58,0.083688874,0.997281519,5.723208214,18.41620283,0.076645768,0.077547446,0,0.180645161,0.00311583,0.855422021
"10:1061123-1061151",6,4.83333,3.448275862,16,12.55172414,0.53,0.010502133,0.999522388,0.411065988,0.163343397,0.483183287,0.363303722,0.095061728,0.508064516,0.242805292,0.999638198
"10:1071469-1071491",6,3.83333,21.73913043,25,3.260869565,0.57,0.0039383,1,0.247414233,0.070015795,0.127130087,0.134347018,0,0.343030303,0.012392968,0.990917438
"10:1079790-1079808",2,9.5,5.263157895,21,15.73684211,0.57,0.006235642,0.999943857,0.896637567,4.015309854,0.507426992,0.415263178,0.314516129,0.511827957,0.184227276,0.997061605
"10:1083214-1083224",3,3.66667,0,20,20,0.54,0.005579258,1,0.278073532,0.037997079,0.050802419,0.026257735,0,0.127364826,0.001300386,0.907508265
"10:1087506-1087528",2,11.5,0,14,14,0.55,0.0078766,0.998683427,1.809240551,6.634794295,0.578448966,0.54157959,0.384250348,0.676658361,0.130100875,0.996593141
"10:1088158-1088174",1,17,0,16,16,0.55,0.04529045,0.997875559,4.210736234,21.24931283,0.131004524,0.149657091,0,0.459770115,0.029524825,0.998394001
"10:1090589-1090610",6,3.66667,13.63636364,12,1.636363636,0.54,0.015425008,0.99975,0.651309564,0.286172029,0.40911037,0.303590693,0.014720434,0.533939394,0.282408351,0.999843111
"10:109225-109237",2,6.5,0,10,10,0.52,0.010173942,0.998537798,0.442496027,2.203316547,0.489794837,0.397370555,0,0.527568133,0.211363845,0.999363989
"10:1092775-1092784",1,10,0,19,19,0.54,0.006235642,0.999686262,0.664252879,3.451786609,0.057859494,0.028362627,0,0.110248837,0.000741231,0.871351645
"10:1095619-1095652",3,11.3333,2.941176471,26,23.05882353,0.55,0.00196915,1,0.297779986,1.243961368,0.489626205,0.491518523,0.246296296,0.686021505,0.135735545,0.997120131
"10:1098172-1098190",1,19,0,9,9,0.53,0.008532983,0.998040384,1.843495829,11.47731612,0.102524273,0.154664216,0,0.516129032,0.067553895,0.994347396
"10:1099601-1099653",6,8.83333,11.32075472,23,11.67924528,0.55,0.090909091,0.998740546,0.980476539,4.386185875,0.348217305,0.357232242,0.258227848,0.431034483,0.005597376,0.857309267
"10:1099883-1099917",2,17.5,0,18,18,0.56,0.030850016,0.993291568,0.72286392,5.351753688,0.691199616,0.655126991,0.501804641,0.741935484,0.150234283,0.99294933
"10:1100312-1100326",2,7.5,0,12,12,0.53,0.049885133,0.993678756,1.27668853,0.888151267,0.501301126,0.374732452,0.064516129,0.607084809,0.107953136,0.999998414
"10:1100397-1100422",1,26,3.846153846,17,13.15384615,0.54,0.098457499,0.960301183,5.212748292,24.50770556,0.243800096,0.223039755,0.150769231,0.289654712,0.000890999,0.632141127
"10:1100497-1100508",1,12,0,14,14,0.55,0.029209058,0.994019608,1.606476338,9.815612599,0.106839228,0.09781502,0.023370996,0.187582947,0.001755831,0.878449476
"10:1102962-1102972",1,11,0,22,22,0.57,0.00590745,0.999993397,0.966462692,7.530460284,0.115874595,0.081609976,0,0.212418301,0.005955494,0.994342916
"10:1106641-1106657",3,5.66667,0,20,20,0.54,0.009517558,0.999966865,0.245833233,0.798724068,0.089314297,0.07813455,0,0.192585043,0.002988321,0.926890549
"10:1108645-1108680",9,4,11.11111111,29,17.88888889,0.56,0.00196915,1,0.312452303,0.140532463,0.522015784,0.449613952,0.293397902,0.544354839,0.170810549,0.993431156
"10:1111731-1111745",2,7.5,0,22,22,0.57,0.020676075,1,0.499174734,3.871125437,0.523624039,0.445892214,0.231578947,0.552336449,0.155358294,0.998310566
"10:1117406-1117418",1,13,0,24,24,0.57,0.005251067,0.999742659,2.221149334,14.33542577,0.013122051,0.06541493,0,0.514942529,0.07542075,0.957917138
"10:1117452-1117493",3,14,2.380952381,20,17.61904762,0.57,0.016081392,1,0.588323571,0.78933346,0.577257489,0.451943851,0.163271605,0.648319934,0.101544685,0.999997944
"10:1119506-1119536",2,15.5,3.225806452,20,16.77419355,0.57,0.022973416,0.998031575,0.77514905,7.868660852,0.590971643,0.454819649,0.150621029,0.608605919,0.375054888,0.999735296
"10:1121030-1121049",2,10,0,29,29,0.59,0.080406958,0.999910778,4.062751043,3.449419943,0.285046051,0.288438445,0.025641026,0.514942529,0.087925705,0.998029788
"10:1121723-1121735",1,13,0,26,26,0.56,0.018706925,0.998565217,1.749618232,15.72569715,0.100657148,0.120751813,0,0.235887097,0.005462011,0.909527679
"10:1124768-1124802",5,7,2.857142857,26,23.14285714,0.58,0.008204792,1,0.397446241,0.26315078,0.552787229,0.482163676,0,0.578231293,0.095228679,0.999657272
"10:1125262-1125280",1,19,0,23,23,0.56,0.05710535,0.998684302,2.083575564,16.98662212,0.369458662,0.266405033,0,0.572580645,0.138422185,0.999999998
"10:113212-113232",5,4.2,0,26,26,0.57,0.004594683,1,0.296375088,0.301597308,0.530926954,0.471957869,0.198072963,0.669354839,0.302318279,0.998179159
"10:1133459-1133471",1,13,0,11,11,0.53,0.016409583,0.995258592,2.202263813,13.91944571,0.171288111,0.113013949,0,0.306105611,0.007430783,0.999743409
"10:1137827-1137845",4,4.75,21.05263158,19,2.052631579,0.56,0.017394158,1,0.27855463,0.042817799,0.062174912,0.068783225,0,0.192118227,0.003262533,0.843711901
"10:1140146-1140175",8,3.75,0,23,23,0.55,0.006563833,0.994377271,0.256406264,0.115806137,0.245788564,0.300629074,0.016825886,0.539784946,0.054120734,0.980587966
"10:1140655-1140678",6,4,0,24,24,0.54,0.083360683,1,2.465351721,0.11490323,0.162177343,0.17356035,0.058622271,0.309122807,0.006520476,0.9242526
"10:1141169-1141199",6,5.16667,48.38709677,33,15.38709677,0.57,0.023301608,1,0.296870248,0.135627995,0.258264209,0.233028139,0.124731183,0.370124221,0.007355115,0.993350596
"10:1141820-1141847",8,3.5,0,13,13,0.46,0.006892025,1,0.182069817,0.061210849,0.188177612,0.141725839,0,0.289640521,0.008256536,0.995831438
"10:1144320-1144337",5,3.6,0,14,14,0.55,0.024614375,0.995023553,0.76940082,0.151103127,0.265277222,0.325583537,0.036425893,0.670967742,0.134695078,0.997101109
"10:1146875-1146895",1,21,0,21,21,0.55,0.015096817,0.999663446,2.434616668,13.21320524,0.061552149,0.068773833,0,0.180645161,0.002264,0.81592763
"10:1147032-1147041",1,10,0,20,20,0.53,0.075155891,1,0.859796366,3.871246939,0.05455446,0.039959342,0,0.168298128,0.001716661,0.903518035
"10:1147107-1147132",5,5.2,19.23076923,17,2.230769231,0.56,0.095503774,0.99999669,0.34891799,0.107828083,0.093857586,0.051580513,0,0.1850384,0.002648596,0.986856264
"10:1147727-1147738",1,12,0,13,13,0.53,0.004266492,0.999353988,1.285115338,10.88491134,0.062691627,0.028911117,0,0.114538972,0.000897547,0.884452825
"10:1151595-1151605",2,5.5,0,18,18,0.54,0.0196915,0.999702042,1.301025218,0.331681371,0.047137731,0.097727914,0,0.503225806,0.045779844,0.999520531
"10:1151644-1151659",1,16,0,22,22,0.56,0.031834591,0.9702,4.643464348,23.68957021,0.396291532,0.41149318,0.230696203,0.618390805,0.101116426,0.999128353
"10:1155558-1155572",2,7.5,0,10,10,0.53,0.008861175,0.99734106,0.366756797,2.399115597,0.434956314,0.296316205,0,0.56344086,0.129570784,0.999999245
"10:1156581-1156598",2,9,0,21,21,0.54,0.003610108,0.999018445,0.778257208,4.619864385,0.588061765,0.559772872,0.395061728,0.650909091,0.090001473,0.991390329
"10:1160879-1160914",1,36,0,20,20,0.56,0.026255333,0.999151861,4.871269369,15.44346875,0.120214697,0.149504976,0.022165016,0.23908046,0.003890663,0.936323637
"10:1161738-1161759",5,4.4,0,25,25,0.55,0.008204792,0.999725347,0.267345261,0.123167386,0.182425646,0.178700674,0,0.411728395,0.017985632,0.998431808
"10:1170907-1170924",3,6,33.33333333,23,10.33333333,0.54,0.036101083,1,0.370151967,0.387135559,0.197988132,0.137753636,0,0.338664462,0.021076864,0.999713465
"10:1171783-1171793",2,5.5,0,10,10,0.27,0.005579258,0.932537954,0.101685774,0.063041887,0.09244694,0.092791569,0,0.199546485,0.002016508,0.808135448
"10:1171804-1171814",2,5.5,0,11,11,0.27,0.006892025,0.908010575,0.110409249,0.05642637,0.113090625,0.107667128,0.036034034,0.22985755,0.001914154,0.890877503
"10:1171825-1171835",2,5.5,0,11,11,0.27,0.019363308,0.883058902,0.147995293,0.544078006,0.196251808,0.1546306,0,0.270627686,0.00616506,0.985807446
"10:1171846-1171856",2,5.5,0,11,11,0.27,0.038070233,0.869007165,0.152807964,0.071645419,0.156236209,0.144948886,0,0.288812174,0.004208565,0.966507824
"10:1171867-1171877",2,5.5,0,11,11,0.27,0.04529045,0.887139911,0.146284557,0.268554635,0.147575494,0.128414623,0,0.278350515,0.005949173,0.979094888
"10:1171930-1171940",2,5.5,0,10,10,0.3,0.005579258,0.940415842,0.043045534,0.043298867,0.074234871,0.083081904,0,0.211949311,0.004354497,0.826563977
"10:1172756-1172788",3,11,12.12121212,32,19.87878788,0.6,0.002297342,1,0.327495581,0.207852432,0.266280243,0.189602534,0,0.499648724,0.063797207,0.999996675
"10:1174301-1174311",3,3.66667,27.27272727,14,13.27272727,0.32,0.081391533,0.991461236,1.574508841,16.67819491,0.605664844,0.555091952,0.422839506,0.651407401,0.077273261,0.993234969
"10:1174322-1174332",3,3.66667,27.27272727,12,15.27272727,0.29,0.037742041,0.995330832,1.811315853,0.044457814,0.142903655,0.095652295,0,0.278211128,0.005364782,0.99835454
"10:1175694-1175716",5,4.6,17.39130435,7,10.39130435,0.51,0.0078766,1,0.340208293,0.233939481,0.600437458,0.558743895,0.330645161,0.694623656,0.218300458,0.99165768
"10:1178008-1178054",7,6.71429,0,16,16,0.57,0.046603216,0.998923382,0.337058697,0.123166707,0.096116698,0.115413853,0,0.287356322,0.011303094,0.935753399
"10:1178587-1178596",1,10,0,12,12,0.52,0.038070233,0.994237462,1.515381015,3.392301288,0.07082115,0.091092285,0,0.38961039,0.016230072,0.969752093
"10:1179771-1179783",1,13,0,21,21,0.55,0.024614375,0.994037685,1.654920157,11.34620985,0.095603621,0.071069548,0,0.234030486,0.003251844,0.97680018
"10:1185996-1186005",1,10,0,10,10,0.54,0.016081392,0.99981988,0.971868388,4.72898776,0.155455656,0.148002543,0,0.411290323,0.014788595,0.999605747
"10:1186299-1186322",5,4.8,0,17,17,0.57,0.003281917,0.999993415,0.248087706,0.302591688,0.578923188,0.555018854,0.470875384,0.618951613,0.082340223,0.961309648
"10:118653-118669",2,8.5,0,13,13,0.57,0.013127667,0.996188893,0.472171934,5.382921913,0.520835504,0.344047987,0,0.441666667,0.34041956,0.999768439
"10:1186897-1186914",1,18,0,19,19,0.53,0.025270758,0.996212121,0.607153157,6.135786289,0.216048664,0.172722152,0,0.398417722,0.024025947,0.999977965
"10:1190101-1190127",2,13.5,0,13,13,0.54,0.040695766,0.990728703,1.376712847,1.70528873,0.576393928,0.520392445,0.401817592,0.590804598,0.150389235,0.988467295
"10:1190339-1190394",2,28,7.142857143,27,19.85714286,0.59,0.098457499,0.932267596,0.995094655,9.069419094,0.826668356,0.800150665,0.747126437,0.837453184,0.168763292,0.963687249
"10:1194432-1194444",1,13,0,24,24,0.57,0.006892025,0.99952082,2.355034912,14.31779721,0.062249485,0.070228306,0,0.180645161,0.002765522,0.766821224
"10:1204698-1204725",6,4.66667,21.42857143,22,0.571428571,0.57,0.003610108,1,0.351407794,0.181733686,0.346121338,0.225130713,0,0.462712185,0.041777654,0.999997223
"10:1207809-1207818",1,10,0,18,18,0.57,0.026911716,0.999706577,1.336031273,2.653621336,0.460506858,0.275381231,0,0.477978702,0.341778667,1
"10:1208094-1208112",4,4.75,0,24,24,0.57,0.040367575,0.999469904,1.384283795,0.138220791,0.09796449,0.118270808,0,0.47311828,0.107320858,0.999076792
"10:1211346-1211363",1,18,5.555555556,28,22.44444444,0.55,0.007220217,0.999659504,0.544696655,5.965864075,0.2908916,0.218253706,0.009705688,0.460362205,0.254530763,0.99999975
"10:121254-121269",5,3.2,0,16,16,0.54,0.049556941,1,0.295892992,0.03538657,0.047299115,0.04740632,0,0.168525142,0.002452596,0.827327143
"10:1214538-1214557",1,20,5,14,9,0.52,0.058418116,0.999442314,1.260711789,6.682030813,0.481407563,0.36191294,0,0.503225806,0.250205957,1
"10:1217217-1217249",9,3.66667,9.090909091,11,1.909090909,0.53,0.020019691,0.987046216,0.613620835,0.358038815,0.7122848,0.60775232,0.124731183,0.759450172,0.13261175,0.999981492
"10:1233654-1233672",6,3.16667,0,23,23,0.5,0.010173942,1,0.324123614,0.038850257,0.093422367,0.051015317,0,0.273516986,0.006212731,0.998987879
"10:1235056-1235081",3,8.66667,0,31,31,0.59,0.002297342,1,0.242303127,1.220118478,0.093440103,0.073389123,0,0.15007215,0.001558416,0.896823397
"10:1236269-1236282",1,14,0,20,20,0.56,0.026583525,0.999699933,3.151511748,16.42352651,0.123814473,0.110847826,0,0.282131661,0.011625856,0.994923551
"10:1239073-1239092",2,10,0,18,18,0.53,0.039711191,0.995960355,1.750877803,4.519981007,0.463954291,0.36659695,0.028571429,0.601094046,0.089143954,0.999995316
"10:1239176-1239235",2,30,0,16,16,0.56,0.088283558,0.667025802,1.396456151,6.49882198,0.838098771,0.803793225,0.662561576,0.867749648,0.099529042,0.989903628
"10:1248079-1248114",8,4.5,0,19,19,0.58,0.012471283,0.998570954,0.269911263,0.121706572,0.158924158,0.115279377,0,0.334801438,0.010160986,0.999341282
"10:1249814-1249829",1,16,0,23,23,0.57,0.043649491,0.992433082,5.158472816,21.53846009,0.117678285,0.140235637,0.026315789,0.339784946,0.008146673,0.943954208
"10:1249895-1249907",1,13,0,17,17,0.53,0.0196915,0.997020422,2.281117095,10.12736508,0.093415741,0.13731997,0.02216248,0.516129032,0.062156901,0.991261522
"10:1249942-1250009",2,34,1.470588235,18,16.52941176,0.57,0.088939941,0.784112022,1.337549549,4.815382449,0.781072254,0.751532468,0.628458498,0.800403226,0.131619769,0.980709041
"10:1251882-1251907",1,26,3.846153846,16,12.15384615,0.55,0.083688874,0.998180218,6.472662521,15.80855622,0.031092829,0.063352945,0,0.459099099,0.0311299,0.978768144
"10:1256090-1256100",1,11,0,14,14,0.53,0.006563833,0.999484638,0.604707037,4.089344207,0.11794423,0.061812064,0,0.259634061,0.005470033,0.999006611
"10:1256521-1256538",1,18,0,20,20,0.55,0.0118149,0.997057456,1.798567965,11.89791906,0.074402495,0.135331278,0.017039864,0.425806452,0.020432856,0.907707134
"10:1259778-1259788",1,11,0,13,13,0.53,0.010173942,0.999124668,0.729924216,6.151358587,0.04742402,0.027674895,0,0.094905293,0.000563943,0.681137646
"10:1260032-1260046",1,15,0,30,30,0.56,0.034131933,0.987781176,2.595925808,20.91696685,0.269506067,0.29245266,0.037183809,0.503225806,0.049767863,0.999750542
"10:1260968-1260987",6,3.33333,0,29,29,0.58,0.006892025,1,0.232073322,0.101586896,0.162606829,0.097165234,0,0.30845451,0.012054445,0.999744083
"10:1263970-1263993",2,12,0,10,10,0.52,0.018050542,0.965160428,0.510357785,1.49041024,0.310912461,0.305199461,0,0.510443038,0.051847581,0.998579108
"10:1265041-1265053",1,13,0,14,14,0.51,0.023301608,0.999425403,2.447789669,11.82750557,0.077757522,0.056262779,0,0.186187304,0.003209086,0.95321442
"10:1265207-1265223",1,17,5.882352941,13,7.117647059,0.53,0.005579258,0.999511551,0.73890788,2.907628305,0.354837887,0.202585865,0,0.501200321,0.082110524,0.999999999
"10:126745-126770",3,8.66667,3.846153846,25,21.15384615,0.57,0.004594683,0.999957138,1.822643574,1.58675966,0.120776124,0.101872575,0,0.253855592,0.007071055,0.988418003
"10:1270392-1270422",5,6.2,0,16,16,0.53,0.007548408,0.997876984,0.599553309,0.31745907,0.585748459,0.561243229,0.348734177,0.662318536,0.099644613,0.991227728
"10:128184-128197",1,14,0,17,17,0.54,0.014440433,0.998877789,3.070258176,16.92107917,0.072316535,0.044631377,0,0.148500782,0.001331935,0.919367847
"10:1282050-1282066",1,17,0,21,21,0.57,0.054151625,0.994514226,3.655920726,22.51852929,0.50850086,0.474131406,0.237192982,0.590544304,0.058302437,0.99999968
"10:1287474-1287483",1,10,0,18,18,0.57,0.01378405,0.999394343,0.798531782,5.488162429,0.079498439,0.102884289,0,0.617303823,0.079780118,0.999573788
"10:1290207-1290222",4,4,0,16,16,0.51,0.016737775,0.999479306,0.341527451,0.560621018,0.104068196,0.103789218,0,0.197398796,0.00251295,0.803186149
"10:1290309-1290328",4,5,0,13,13,0.52,0.004594683,0.999429608,0.366405262,0.400776585,0.132609675,0.108130058,0,0.17660833,0.001874258,0.878875782
"10:1290451-1290471",4,5.25,0,21,21,0.56,0.009189367,0.998671746,0.264863372,0.211416387,0.223124541,0.204361943,0,0.361583561,0.008280593,0.995488733
