"Sample","PC1","PC2","PC3","Population","Country","Region","RegionPopulation","Site"
"ERR042687",-18.0178101613836,-0.946805638588807,-0.30604716872004,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR042690",-20.2932130974817,-2.08401867685604,1.26050769991637,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042691",-19.0023848588257,-0.154934961005812,-1.36711232268583,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042694",-22.1436174329617,-0.980347239522864,0.720363143192922,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042696",-21.9505543021544,-1.15824781193783,-2.71082457924169,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042701",-20.5211933724429,-1.76821094804449,-1.58725138092079,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042706",-20.866506692293,-2.17267105070038,-0.587988788636722,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042709",-21.5563893330032,-0.265526861646991,-0.834728296389884,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042711",-21.3061031538851,-1.89381131011974,-1.44292839491411,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042713",-20.5470822667083,0.00153758588406124,-1.56037580679798,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042714",-20.255713873651,-1.29096062918681,-1.67830611850136,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042717",-23.3037148314644,-0.474106599150018,-3.14771590592732,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042718",-19.4758254405818,-0.460122306533087,-2.11173901794063,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042721",-20.580427883532,0.19058045665218,-0.921046978966938,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042722",-20.3429609147742,-1.21271602036598,-0.275000809595686,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042725",-21.1160880900904,0.0180017483636249,-0.0837354140388703,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR042727",-22.8351733091259,-2.36078579027213,-2.71050065267356,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR043311",-19.1817204354512,-0.77446054820344,-2.49766293973287,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR043313",-18.1183806967816,-1.62217547238534,-2.06571375195688,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR043319",22.2351291360842,-12.1376620287157,-2.07636823692757,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043323",25.5841198587274,-40.2014940653347,2.24720965146564,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043324",17.1775070156554,1.44669492713565,0.370983522691158,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043325",19.7806241754072,-0.516761918037807,-0.329275629290087,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043326",19.376727973596,0.325960695640656,-0.420541409563285,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043327",26.0196773635372,-40.4690550891212,2.67269398477266,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043329",17.2289642281767,2.2252185832042,0.895031750614686,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043331",22.12594564765,-12.7525090150283,-2.55287044524196,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR043333",20.5622902756964,-7.09493093417672,-1.92178597376322,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR045574",-21.8477613404775,-2.2943447813156,0.357566459187658,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045575",-19.119169400767,-1.10657827869423,0.199540907675858,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045581",-19.3686178325626,-2.29367412129226,-1.5080619119333,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045582",-21.2418648215936,-1.94262260778783,-1.19122411966202,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045583",-21.1382770600174,-2.6469207134588,0.165557163626803,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045585",-18.761963876937,-2.7135854697636,0.625965479051287,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045589",-20.997176513184,-1.82089147589184,-0.454916919830815,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045592",-19.115768547681,-1.61196672505971,-1.02533348639189,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045594",-19.4111280010608,-1.57378328126524,-0.612386899165037,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045595",-17.3487983140522,-1.53587690987296,0.987743021807168,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045598",-19.9748716462374,-0.147633005831198,-2.01587797502753,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045599",-20.2784244436471,-2.10744215110288,-2.04465551101024,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045604",-19.0975396958278,-1.13439013644763,-0.966144344238635,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045607",-18.0616471273469,-0.738139106633281,-0.143872440574188,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045608",-17.7035573090568,-1.27827169188574,0.223468282092775,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045609",-20.1681079234272,-1.83077808782331,-2.48875980883618,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045610",-20.9376762104602,-0.999937277611998,0.364999288148078,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045611",-21.3159794198719,-0.823948111631181,-1.01052815868919,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045612",-18.6777517495929,-0.226609261794225,0.375041610185165,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045614",-19.0905296654551,0.359047953694718,-0.489214137135178,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045616",-21.1608345709539,-2.24803678013715,0.298671465537836,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045617",17.288349125698,5.1228275415838,-4.35583206375037,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR045618",18.1440282722529,6.91962371965073,-1.95873974209413,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR045619",-19.8844848922239,-3.44937251743897,-1.19186430557983,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045620",-19.869392928585,-0.613316386228862,-1.68263470029141,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045621",-20.1028631413901,-1.59278653762961,-2.05601305734963,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045622",-20.1133635021912,-0.532353671068225,-1.69516180321396,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045623",-20.3425597680762,-1.08347723921785,-1.04341624570775,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR045624",19.5725534220269,7.64745928221739,-6.3260719545974,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR045648",18.2491344927499,6.8502001390619,-4.02598615555298,"WSEA","Thailand","Asia","Asia-WSEA","Mae Sot"
"ERR045649",16.2834351322379,5.34727817844267,2.65534976322431,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR045652",13.0913765546397,4.8062829630781,6.92179014379108,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR045655",17.4262950610752,2.81254681954392,0.35335007928079,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR045656",-18.7261293008872,-0.144503390377226,-2.27473311945517,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR045661",-20.3643798487436,-1.36074610448588,-2.33561851329181,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR045662",-18.6474316519695,0.96078272348827,-1.90083065209794,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR045663",-19.9329561311015,-1.22906670696434,-2.29984893229303,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR045666",-18.6558080133994,0.0905097911161797,-0.501689669304011,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR054068",-19.359990667806,-0.372198741505838,0.247458622796962,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR054070",-19.2799382599329,-1.57300353368919,-1.96201137385134,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR054071",-17.9077710814386,-0.198133781810398,-1.72636447222095,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR054074",-19.1970826620154,-1.50669279252223,-1.49558930668961,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR054075",-20.9661166122963,-0.726804657429023,-1.86744636797156,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR054078",-18.9343225301903,-1.7260525192073,-0.954672549319997,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR055468",-18.9294753558847,-0.580076035587146,-1.08594649041574,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055473",-21.5207476041625,-1.44886627914091,-4.00978094856069,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055482",-18.8647703174852,-1.79135100117939,-0.73791094731999,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055484",-17.3608520819942,-0.648800318311788,1.48411228109614,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055487",-19.6237590876306,-1.89351361849562,-2.81287428898078,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055492",-18.9174728944823,-0.734487078161904,-0.548264740220563,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055493",-17.9460021124779,-2.37405224641548,-0.414331262632953,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055496",-19.212995186559,-2.43010869133416,-0.252143281023992,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055497",-20.2385493882133,-0.475549302244787,-1.35950879796649,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055499",-17.0174814733106,-0.427416368733929,1.06481686971301,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055501",-19.6244354420396,-0.868824999142222,-1.95921736241765,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR055503",-20.148082567045,0.0352248510641167,0.584270706609499,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059378",-18.9480949710618,-0.352323232036939,-0.727292506496109,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059380",-17.9362982784599,-2.86920566578717,1.35005512638123,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059381",-18.812242089271,-1.63534223134205,-0.812491055618305,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059382",-19.5944560155575,-1.21292595668356,0.363323619370184,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059387",-19.3737778807794,-1.19704226046883,-1.61834459628525,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059392",-18.9573753304703,-1.45122389085001,-1.91591235894633,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059396",-17.6522485163724,0.427249177238332,-1.46285120964873,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059397",-20.7012793494583,-0.144513803805536,-1.58500144131374,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059399",-17.3486786733672,-1.28191173372349,-2.50323417706986,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059402",-20.0170524678048,-2.52547722196504,-1.17643265755034,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059403",-20.6201217656071,-1.92158214257413,-1.49626068340372,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059404",-17.8136346901719,-0.806131673812037,-1.12253000152829,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059407",-20.9231279372371,0.0891755783185125,-0.117512918057257,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059409",-19.4974613429999,-1.6917033741621,-1.45398777292118,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR059411",-19.6289617104755,-0.597758905471213,-2.49202912571511,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063529",-19.6394829142835,-2.37527149797373,-1.47837121947817,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063531",-18.7168951420069,-1.63889538850229,-0.314916750821925,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063533",-19.5754797360467,-0.553225142748352,-1.17965686848259,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063534",-19.6180559604466,-0.457047415782357,0.901345786843049,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063535",-21.0319529031727,-1.79629089156121,-0.712556680833018,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063537",-18.1593089095732,-0.533854749901863,-2.13236443387288,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063539",-19.1906530132085,-1.05550394595474,-2.42315762959834,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063540",-19.8932121063489,-0.662972797014542,-0.972716756897818,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063541",-19.3168529298748,-2.17630826110495,-3.09468599913732,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063542",-18.4484418139735,0.524392902070616,0.600679263949398,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063543",-20.6338420740741,-0.251409800949892,-0.857950468531273,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063544",-19.2508859919585,-1.25303969770985,0.488406302129421,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063547",-19.5874351734692,-2.47009500008185,-2.27903395438576,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063549",-16.8942507976812,-0.185211305054341,0.992735358428292,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063550",-18.5752704552349,-0.291273010802995,-0.605258921355978,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063551",-20.6622932204332,-2.35595521123073,-0.865868516736293,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063552",-18.9779001463978,-1.45037971453144,-0.622441829997291,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063553",-20.9568204048709,-1.4541524663175,-0.494744122516884,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063554",-17.2238069089631,0.0487685628139035,-1.31840214005422,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063557",-17.1753654247216,0.951906079966557,1.70912884116329,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063561",-19.585693864127,-1.16810196217046,0.131415365263168,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR063564",-19.7760377901224,-2.23459573060121,-2.3060430742985,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR063565",-19.6366499297996,-1.26340371306122,-0.450528016277349,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR063566",-17.8115743364387,0.0648597127656262,1.27131674665661,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR063567",-21.2160009558272,-2.15676905995623,-0.429139684674721,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR063570",-19.0770700110344,-1.78133155290024,1.38193360353852,"WAF","Ghana","Africa","Africa-WAF","Navrongo"
"ERR063571",-19.7072618654342,-1.75640782318701,-0.186074228662005,"EAF","Uganda","Africa","Africa-EAF","Apac"
"ERR063574",-17.7727273735409,-1.05786597150526,-1.97892044058373,"EAF","Uganda","Africa","Africa-EAF","Apac"
"ERR063577",-16.6172387990359,-1.07067744690704,2.23362046939294,"EAF","Uganda","Africa","Africa-EAF","Apac"
"ERR063578",-19.9138192785495,-1.62446567140371,-2.44321273918766,"EAF","Uganda","Africa","Africa-EAF","Apac"
"ERR063580",-17.7180079184578,-0.911603663998013,-1.60841010840786,"EAF","Uganda","Africa","Africa-EAF","Apac"
"ERR063584",19.2706410570108,0.70933885740023,0.0944000697329242,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063585",23.7251948458441,-20.0145948662437,0.699266516707651,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063586",16.8339624238116,0.984038234036936,0.461199915335022,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063589",19.8843625027646,0.522988737624513,0.0339463276965164,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063590",17.7750473234721,2.8014038631348,-1.07777796940888,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063591",25.1184342300271,-39.9643423381474,2.42544745168512,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063595",-20.2578941517721,-0.719605622807576,-0.671671629911958,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063596",-19.0452121274917,-0.301357450904344,-2.02731107597534,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063598",-20.9758545307648,-1.22406772742033,-0.521242057943479,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063600",-18.727053953295,-1.63636966679978,-0.20213763265153,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063603",-18.333637880609,-1.76264339217463,-1.8902357085885,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063606",-19.5992551541598,-0.481820729626124,-0.59942276244792,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063607",-20.6363585141905,-1.87127658282798,-0.908848994039512,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063613",-20.3087695967514,-1.39192619498769,-0.264310238776458,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063617",-19.7943698080548,-2.20152541864311,-0.592992927767955,"WAF","Guinea","Africa","Africa-WAF","Nzerekore"
"ERR063618",25.2832481295901,-40.3153272038423,1.9156700867401,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063619",19.1233680299262,0.366959699790206,-0.92817987142698,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063620",20.1313737053364,-6.94358647941681,-2.30444813258123,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063622",20.0673124546196,-6.3387075870966,1.98504390513206,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063623",18.026819064106,2.30959156078635,-0.374695637497894,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063625",20.1111889660106,-2.08181709581713,0.443642362640631,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063629",13.1756573065399,6.61840378953025,5.24225496055791,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063630",19.451914688028,1.75740113873092,2.52436834383249,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063631",19.0996856520605,1.56142370303083,2.47791049743829,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063632",17.8349722464167,5.67066872206848,4.28206124919228,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063633",25.5157358687165,-36.8283330851515,2.55771820988573,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR063634",16.4203302793245,4.29216065740857,3.3680252569087,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063635",15.1754532621382,2.18910253436729,3.66645941260606,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063637",18.2698842414112,4.71144859542076,1.10605654650309,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR063639",12.9002068790829,5.93952773350313,5.92847303505099,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR067564",21.4231595783345,-1.53377036961685,-1.79367695951208,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR067565",17.3418103707512,3.03053384422102,1.43298208225043,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR067566",20.1975116412864,-1.63671624120816,-0.0517052255066805,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR067568",25.9013805288571,-40.2144688030929,2.87521641981334,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR067569",21.9675659374749,-12.2939183116556,-2.07041538880133,"ESEA","Cambodia","Asia","Asia-ESEA","Pursat"
"ERR067571",14.8970447446457,4.99636939219363,-2.29603798784246,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR067572",17.644878555085,3.26243058659051,1.36875443357825,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR067573",14.8526478291455,6.3434386060395,3.21897891596749,"ESEA","Cambodia","Asia","Asia-ESEA","Ratanakiri"
"ERR067574",16.7841996546005,5.65566830193676,1.98729042943154,"ESEA","Cambodia","Asia","Asia-ESEA","Preah Vihear"
"ERR069568",-18.2952095007368,-1.70289636128821,-1.31172521022887,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR069573",-19.2226382745441,-0.88230144896602,-1.01837324689855,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR072003",-17.679476178134,0.267460514311858,-1.47840485624268,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR072005",-18.199054460361,-0.179795516476096,-1.38249578171813,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR072006",-19.0178978467482,-0.506832756518065,-1.68477029034315,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR072008",-18.4801486898016,-0.757010297347568,0.0107118769913776,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR072012",-18.4402610997687,-1.02182360434843,-1.97989166600572,"EAF","Malawi","Africa","Africa-EAF","Chikwawa"
"ERR1035493",-13.0570913313557,1.37880494638545,-0.346450154679823,"EAF","Ethiopia","Africa","Africa-EAF","West Arsi Zone"
"ERR1035536",-12.9114272235452,0.25725714851143,1.07057515102586,"EAF","Ethiopia","Africa","Africa-EAF","West Arsi Zone"
"ERR1045266",-15.1946319713627,0.88571713199925,-2.16343793212391,"EAF","Ethiopia","Africa","Africa-EAF","West Arsi Zone"
"ERR1045267",-14.5820861022198,0.2368626849753,-0.137247293478059,"EAF","Ethiopia","Africa","Africa-EAF","West Arsi Zone"
